background_cell_count,background_energy_increase_db,false_alarm_count,hit_count,input_type,mask_name,measured_pfa,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,pd,protocol,sir_name,source_sequence,source_stage,split_definition,target_count,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_sir_db,test_frame_count,threshold_source
11481,0.7625256131947383,117,141,bce_rec_anchor_output,narrow,0.01019074993467468,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5222222222222223,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,clean_peak_percentile,270,0.3040676765956476,-0.25318810655020973,0.01,-10.0,120,input_specific_validation_background
3577,0.7625256131947383,42,60,bce_rec_anchor_output,narrow,0.011741682974559686,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5128205128205128,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,clean_peak_percentile,117,0.3040676765956476,-0.25318810655020973,0.01,-10.0,40,input_specific_validation_background
11481,0.7625256131947383,13,106,bce_rec_anchor_output,narrow,0.0011323055482971866,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.3925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,clean_peak_percentile,270,0.3040676765956476,-0.25318810655020973,0.001,-10.0,120,input_specific_validation_background
3577,0.7625256131947383,9,46,bce_rec_anchor_output,narrow,0.002516074923119933,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.39316239316239315,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,clean_peak_percentile,117,0.3040676765956476,-0.25318810655020973,0.001,-10.0,40,input_specific_validation_background
11481,0.7625256131947383,117,141,bce_rec_anchor_output,narrow,0.01019074993467468,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5222222222222223,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,cfar_margin,270,0.3040676765956476,-0.25318810655020973,0.01,-10.0,120,input_specific_validation_background
3577,0.7625256131947383,42,60,bce_rec_anchor_output,narrow,0.011741682974559686,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.5128205128205128,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,cfar_margin,117,0.3040676765956476,-0.25318810655020973,0.01,-10.0,40,input_specific_validation_background
11481,0.7625256131947383,13,106,bce_rec_anchor_output,narrow,0.0011323055482971866,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.3925925925925926,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,cfar_margin,270,0.3040676765956476,-0.25318810655020973,0.001,-10.0,120,input_specific_validation_background
3577,0.7625256131947383,9,46,bce_rec_anchor_output,narrow,0.002516074923119933,1.6821018422924492,1600617661080.6626,0.8718018381717698,0.39316239316239315,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,cfar_margin,117,0.3040676765956476,-0.25318810655020973,0.001,-10.0,40,input_specific_validation_background
10839,0.7675893520441973,111,176,bce_rec_anchor_output,default,0.010240797121505675,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6518518518518519,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,clean_peak_percentile,270,0.3357895142781583,-0.28660399282352095,0.01,-10.0,120,input_specific_validation_background
3326,0.7675893520441973,38,64,bce_rec_anchor_output,default,0.011425135297654841,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5470085470085471,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,clean_peak_percentile,117,0.3357895142781583,-0.28660399282352095,0.01,-10.0,40,input_specific_validation_background
10839,0.7675893520441973,13,139,bce_rec_anchor_output,default,0.0011993726358520158,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5148148148148148,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,clean_peak_percentile,270,0.3357895142781583,-0.28660399282352095,0.001,-10.0,120,input_specific_validation_background
3326,0.7675893520441973,9,49,bce_rec_anchor_output,default,0.0027059530968129887,1.6821018422924492,1600617661080.6626,0.894177622812343,0.4188034188034188,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,clean_peak_percentile,117,0.3357895142781583,-0.28660399282352095,0.001,-10.0,40,input_specific_validation_background
10839,0.7675893520441973,111,176,bce_rec_anchor_output,default,0.010240797121505675,1.6821018422924492,1600617661080.6626,0.894177622812343,0.6518518518518519,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,cfar_margin,270,0.3357895142781583,-0.28660399282352095,0.01,-10.0,120,input_specific_validation_background
3326,0.7675893520441973,38,64,bce_rec_anchor_output,default,0.011425135297654841,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5470085470085471,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,cfar_margin,117,0.3357895142781583,-0.28660399282352095,0.01,-10.0,40,input_specific_validation_background
10839,0.7675893520441973,13,139,bce_rec_anchor_output,default,0.0011993726358520158,1.6821018422924492,1600617661080.6626,0.894177622812343,0.5148148148148148,D2A_fixed_pfa,severe,2019_04_30_mlms000,D3-Rerun,cfar_margin,270,0.3357895142781583,-0.28660399282352095,0.001,-10.0,120,input_specific_validation_background
3326,0.7675893520441973,9,49,bce_rec_anchor_output,default,0.0027059530968129887,1.6821018422924492,1600617661080.6626,0.894177622812343,0.4188034188034188,D2A_fixed_pfa,severe,2019_04_30_mlms001,D3-Rerun,cfar_margin,117,0.3357895142781583,-0.28660399282352095,0.001,-10.0,40,input_specific_validation_background
11481,-0.044398957931195554,121,129,balanced_mild_model_clean,narrow,0.010539151641843046,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.06060239976669781,0.006661449820332879,0.01,,120,input_specific_validation_background
3577,-0.044398957931195554,40,55,balanced_mild_model_clean,narrow,0.01118255521386637,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.06060239976669781,0.006661449820332879,0.01,,40,input_specific_validation_background
11481,-0.044398957931195554,13,103,balanced_mild_model_clean,narrow,0.0011323055482971866,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.06060239976669781,0.006661449820332879,0.001,,120,input_specific_validation_background
3577,-0.044398957931195554,7,47,balanced_mild_model_clean,narrow,0.0019569471624266144,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.06060239976669781,0.006661449820332879,0.001,,40,input_specific_validation_background
11481,-0.044398957931195554,121,129,balanced_mild_model_clean,narrow,0.010539151641843046,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.06060239976669781,0.006661449820332879,0.01,,120,input_specific_validation_background
3577,-0.044398957931195554,40,55,balanced_mild_model_clean,narrow,0.01118255521386637,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.06060239976669781,0.006661449820332879,0.01,,40,input_specific_validation_background
11481,-0.044398957931195554,13,103,balanced_mild_model_clean,narrow,0.0011323055482971866,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.06060239976669781,0.006661449820332879,0.001,,120,input_specific_validation_background
3577,-0.044398957931195554,7,47,balanced_mild_model_clean,narrow,0.0019569471624266144,0.04496563823807927,1587008660.5105777,-0.016112480420467534,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.06060239976669781,0.006661449820332879,0.001,,40,input_specific_validation_background
10839,-0.044751302165224965,117,164,balanced_mild_model_clean,default,0.010794353722668144,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.065643709862658,0.0018016373732039268,0.01,,120,input_specific_validation_background
3326,-0.044751302165224965,37,60,balanced_mild_model_clean,default,0.011124473842453398,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.065643709862658,0.0018016373732039268,0.01,,40,input_specific_validation_background
10839,-0.044751302165224965,13,134,balanced_mild_model_clean,default,0.0011993726358520158,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.065643709862658,0.0018016373732039268,0.001,,120,input_specific_validation_background
3326,-0.044751302165224965,7,50,balanced_mild_model_clean,default,0.0021046301864101023,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.42735042735042733,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.065643709862658,0.0018016373732039268,0.001,,40,input_specific_validation_background
10839,-0.044751302165224965,117,164,balanced_mild_model_clean,default,0.010794353722668144,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.6074074074074074,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.065643709862658,0.0018016373732039268,0.01,,120,input_specific_validation_background
3326,-0.044751302165224965,37,60,balanced_mild_model_clean,default,0.011124473842453398,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.065643709862658,0.0018016373732039268,0.01,,40,input_specific_validation_background
10839,-0.044751302165224965,13,134,balanced_mild_model_clean,default,0.0011993726358520158,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.065643709862658,0.0018016373732039268,0.001,,120,input_specific_validation_background
3326,-0.044751302165224965,7,50,balanced_mild_model_clean,default,0.0021046301864101023,0.04496563823807927,1587008660.5105777,-0.014369330865868335,0.42735042735042733,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.065643709862658,0.0018016373732039268,0.001,,40,input_specific_validation_background
11481,-0.05586685714596787,124,128,balanced_full_model_clean,narrow,0.010800452922219319,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.07230975154181482,-0.019398923475864027,0.01,,120,input_specific_validation_background
3577,-0.05586685714596787,38,55,balanced_full_model_clean,narrow,0.01062342745317305,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.07230975154181482,-0.019398923475864027,0.01,,40,input_specific_validation_background
11481,-0.05586685714596787,11,104,balanced_full_model_clean,narrow,0.0009581046947130041,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.07230975154181482,-0.019398923475864027,0.001,,120,input_specific_validation_background
3577,-0.05586685714596787,6,44,balanced_full_model_clean,narrow,0.0016773832820799553,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.37606837606837606,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.07230975154181482,-0.019398923475864027,0.001,,40,input_specific_validation_background
11481,-0.05586685714596787,124,128,balanced_full_model_clean,narrow,0.010800452922219319,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.07230975154181482,-0.019398923475864027,0.01,,120,input_specific_validation_background
3577,-0.05586685714596787,38,55,balanced_full_model_clean,narrow,0.01062342745317305,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.4700854700854701,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.07230975154181482,-0.019398923475864027,0.01,,40,input_specific_validation_background
11481,-0.05586685714596787,11,104,balanced_full_model_clean,narrow,0.0009581046947130041,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.3851851851851852,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.07230975154181482,-0.019398923475864027,0.001,,120,input_specific_validation_background
3577,-0.05586685714596787,6,44,balanced_full_model_clean,narrow,0.0016773832820799553,0.08177227784145832,2020502123.8440273,-0.051907839046613446,0.37606837606837606,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.07230975154181482,-0.019398923475864027,0.001,,40,input_specific_validation_background
10839,-0.05504532005956306,119,163,balanced_full_model_clean,default,0.0109788725897223,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.07705101800096073,-0.024902633547539584,0.01,,120,input_specific_validation_background
3326,-0.05504532005956306,34,60,balanced_full_model_clean,default,0.010222489476849068,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.07705101800096073,-0.024902633547539584,0.01,,40,input_specific_validation_background
10839,-0.05504532005956306,11,135,balanced_full_model_clean,default,0.0010148537687978596,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.07705101800096073,-0.024902633547539584,0.001,,120,input_specific_validation_background
3326,-0.05504532005956306,6,47,balanced_full_model_clean,default,0.0018039687312086591,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.07705101800096073,-0.024902633547539584,0.001,,40,input_specific_validation_background
10839,-0.05504532005956306,119,163,balanced_full_model_clean,default,0.0109788725897223,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.07705101800096073,-0.024902633547539584,0.01,,120,input_specific_validation_background
3326,-0.05504532005956306,34,60,balanced_full_model_clean,default,0.010222489476849068,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.5128205128205128,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.07705101800096073,-0.024902633547539584,0.01,,40,input_specific_validation_background
10839,-0.05504532005956306,11,135,balanced_full_model_clean,default,0.0010148537687978596,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.5,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.07705101800096073,-0.024902633547539584,0.001,,120,input_specific_validation_background
3326,-0.05504532005956306,6,47,balanced_full_model_clean,default,0.0018039687312086591,0.08177227784145832,2020502123.8440273,-0.051305360561094915,0.4017094017094017,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.07705101800096073,-0.024902633547539584,0.001,,40,input_specific_validation_background
11481,-0.06152387239315717,124,129,focal_g1_a0p25_model_clean,narrow,0.010800452922219319,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04519960785757576,0.011385694345361245,0.01,,120,input_specific_validation_background
3577,-0.06152387239315717,41,53,focal_g1_a0p25_model_clean,narrow,0.011462119094213028,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.452991452991453,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04519960785757576,0.011385694345361245,0.01,,40,input_specific_validation_background
11481,-0.06152387239315717,12,103,focal_g1_a0p25_model_clean,narrow,0.0010452051215050953,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04519960785757576,0.011385694345361245,0.001,,120,input_specific_validation_background
3577,-0.06152387239315717,7,46,focal_g1_a0p25_model_clean,narrow,0.0019569471624266144,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04519960785757576,0.011385694345361245,0.001,,40,input_specific_validation_background
11481,-0.06152387239315717,124,129,focal_g1_a0p25_model_clean,narrow,0.010800452922219319,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.4777777777777778,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04519960785757576,0.011385694345361245,0.01,,120,input_specific_validation_background
3577,-0.06152387239315717,41,53,focal_g1_a0p25_model_clean,narrow,0.011462119094213028,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.452991452991453,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04519960785757576,0.011385694345361245,0.01,,40,input_specific_validation_background
11481,-0.06152387239315717,12,103,focal_g1_a0p25_model_clean,narrow,0.0010452051215050953,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04519960785757576,0.011385694345361245,0.001,,120,input_specific_validation_background
3577,-0.06152387239315717,7,46,focal_g1_a0p25_model_clean,narrow,0.0019569471624266144,0.05635040509201576,1550369897.5920346,-0.0029180114320794814,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04519960785757576,0.011385694345361245,0.001,,40,input_specific_validation_background
10839,-0.06179468954009824,116,162,focal_g1_a0p25_model_clean,default,0.010702094289141064,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.6,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.0490761801709623,0.007022547773124489,0.01,,120,input_specific_validation_background
3326,-0.06179468954009824,34,57,focal_g1_a0p25_model_clean,default,0.010222489476849068,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.0490761801709623,0.007022547773124489,0.01,,40,input_specific_validation_background
10839,-0.06179468954009824,12,134,focal_g1_a0p25_model_clean,default,0.0011071132023249377,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.0490761801709623,0.007022547773124489,0.001,,120,input_specific_validation_background
3326,-0.06179468954009824,7,49,focal_g1_a0p25_model_clean,default,0.0021046301864101023,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.4188034188034188,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.0490761801709623,0.007022547773124489,0.001,,40,input_specific_validation_background
10839,-0.06179468954009824,116,162,focal_g1_a0p25_model_clean,default,0.010702094289141064,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.6,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.0490761801709623,0.007022547773124489,0.01,,120,input_specific_validation_background
3326,-0.06179468954009824,34,57,focal_g1_a0p25_model_clean,default,0.010222489476849068,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.0490761801709623,0.007022547773124489,0.01,,40,input_specific_validation_background
10839,-0.06179468954009824,12,134,focal_g1_a0p25_model_clean,default,0.0011071132023249377,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.4962962962962963,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.0490761801709623,0.007022547773124489,0.001,,120,input_specific_validation_background
3326,-0.06179468954009824,7,49,focal_g1_a0p25_model_clean,default,0.0021046301864101023,0.05635040509201576,1550369897.5920346,0.0009107078239125599,0.4188034188034188,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.0490761801709623,0.007022547773124489,0.001,,40,input_specific_validation_background
11481,-0.029213009475376823,123,128,focal_g1_a0p5_model_clean,narrow,0.010713352495427228,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.042891313659352275,0.013974215260610599,0.01,,120,input_specific_validation_background
3577,-0.029213009475376823,40,52,focal_g1_a0p5_model_clean,narrow,0.01118255521386637,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.042891313659352275,0.013974215260610599,0.01,,40,input_specific_validation_background
11481,-0.029213009475376823,12,103,focal_g1_a0p5_model_clean,narrow,0.0010452051215050953,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.042891313659352275,0.013974215260610599,0.001,,120,input_specific_validation_background
3577,-0.029213009475376823,8,43,focal_g1_a0p5_model_clean,narrow,0.0022365110427732737,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.36752136752136755,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.042891313659352275,0.013974215260610599,0.001,,40,input_specific_validation_background
11481,-0.029213009475376823,123,128,focal_g1_a0p5_model_clean,narrow,0.010713352495427228,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.4740740740740741,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.042891313659352275,0.013974215260610599,0.01,,120,input_specific_validation_background
3577,-0.029213009475376823,40,52,focal_g1_a0p5_model_clean,narrow,0.01118255521386637,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.042891313659352275,0.013974215260610599,0.01,,40,input_specific_validation_background
11481,-0.029213009475376823,12,103,focal_g1_a0p5_model_clean,narrow,0.0010452051215050953,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.042891313659352275,0.013974215260610599,0.001,,120,input_specific_validation_background
3577,-0.029213009475376823,8,43,focal_g1_a0p5_model_clean,narrow,0.0022365110427732737,0.06017985001224664,1658527876.6503756,0.017068722925010604,0.36752136752136755,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.042891313659352275,0.013974215260610599,0.001,,40,input_specific_validation_background
10839,-0.028834766302894783,117,163,focal_g1_a0p5_model_clean,default,0.010794353722668144,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04812927060089418,0.013949323685515274,0.01,,120,input_specific_validation_background
3326,-0.028834766302894783,37,57,focal_g1_a0p5_model_clean,default,0.011124473842453398,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04812927060089418,0.013949323685515274,0.01,,40,input_specific_validation_background
10839,-0.028834766302894783,12,133,focal_g1_a0p5_model_clean,default,0.0011071132023249377,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04812927060089418,0.013949323685515274,0.001,,120,input_specific_validation_background
3326,-0.028834766302894783,8,46,focal_g1_a0p5_model_clean,default,0.0024052916416115455,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04812927060089418,0.013949323685515274,0.001,,40,input_specific_validation_background
10839,-0.028834766302894783,117,163,focal_g1_a0p5_model_clean,default,0.010794353722668144,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.6037037037037037,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04812927060089418,0.013949323685515274,0.01,,120,input_specific_validation_background
3326,-0.028834766302894783,37,57,focal_g1_a0p5_model_clean,default,0.011124473842453398,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.48717948717948717,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04812927060089418,0.013949323685515274,0.01,,40,input_specific_validation_background
10839,-0.028834766302894783,12,133,focal_g1_a0p5_model_clean,default,0.0011071132023249377,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.4925925925925926,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04812927060089418,0.013949323685515274,0.001,,120,input_specific_validation_background
3326,-0.028834766302894783,8,46,focal_g1_a0p5_model_clean,default,0.0024052916416115455,0.06017985001224664,1658527876.6503756,0.01944338690064029,0.39316239316239315,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04812927060089418,0.013949323685515274,0.001,,40,input_specific_validation_background
11481,-0.02834942956032272,121,127,focal_g2_a0p25_model_clean,narrow,0.010539151641843046,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.4703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04169620952683883,0.007621667078632476,0.01,,120,input_specific_validation_background
3577,-0.02834942956032272,40,52,focal_g2_a0p25_model_clean,narrow,0.01118255521386637,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04169620952683883,0.007621667078632476,0.01,,40,input_specific_validation_background
11481,-0.02834942956032272,11,103,focal_g2_a0p25_model_clean,narrow,0.0009581046947130041,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04169620952683883,0.007621667078632476,0.001,,120,input_specific_validation_background
3577,-0.02834942956032272,6,45,focal_g2_a0p25_model_clean,narrow,0.0016773832820799553,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,D4,clean_peak_percentile,117,0.04169620952683883,0.007621667078632476,0.001,,40,input_specific_validation_background
11481,-0.02834942956032272,121,127,focal_g2_a0p25_model_clean,narrow,0.010539151641843046,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.4703703703703704,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04169620952683883,0.007621667078632476,0.01,,120,input_specific_validation_background
3577,-0.02834942956032272,40,52,focal_g2_a0p25_model_clean,narrow,0.01118255521386637,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.4444444444444444,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04169620952683883,0.007621667078632476,0.01,,40,input_specific_validation_background
11481,-0.02834942956032272,11,103,focal_g2_a0p25_model_clean,narrow,0.0009581046947130041,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.3814814814814815,D2A_fixed_pfa,,2019_04_30_mlms000,D4,cfar_margin,270,0.04169620952683883,0.007621667078632476,0.001,,120,input_specific_validation_background
3577,-0.02834942956032272,6,45,focal_g2_a0p25_model_clean,narrow,0.0016773832820799553,0.03811133264273742,1655534825.488261,-0.00709671476992213,0.38461538461538464,D2A_fixed_pfa,,2019_04_30_mlms001,D4,cfar_margin,117,0.04169620952683883,0.007621667078632476,0.001,,40,input_specific_validation_background
10839,-0.02719804083152677,118,162,focal_g2_a0p25_model_clean,default,0.010886613156195222,0.03811133264273742,1655534825.488261,-0.0041698835351340335,0.6,D2A_fixed_pfa,,2019_04_30_mlms000,D4,clean_peak_percentile,270,0.04417892951035532,0.003944495405945204,0.01,,120,input_specific_validation_background
