background_cell_count,background_energy_increase_db,bootstrap_pfa_ci_high,bootstrap_pfa_ci_low,bootstrap_pfa_std,f1,false_alarm_count,fn_cells,fp_cells,frame_level_pfa_mean,frame_level_pfa_std,has_nan_or_inf,input_type,lambda_rec,last_grad_norm_before_clip,lr,mask_name,measured_pfa,mid_hits,mid_miss_rate,mid_n,mid_pd,model_clean_mse_db,mse_db_to_clean,mse_power_to_clean,noise_floor_change_db,output_max_db,output_mean_db,output_min_db,output_std_db,overall_hits,overall_miss_rate,overall_n,overall_pd,precision,recall,sir_name,split_definition,steps,strong_hits,strong_miss_rate,strong_n,strong_pd,target_peak_abs_bias_db_mean,target_peak_bias_db_mean,target_pfa,target_scope,target_sir_db,temperature,threshold,threshold_source,tp_cells,train_bce_term,train_loss,train_magmse_term,val_background_bce,val_bce,val_mse_db_to_clean,val_target_bce,weak_hits,weak_miss_rate,weak_n,weak_pd
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,63,0.03076923076923077,65,0.9692307692307692,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,118,0.25316455696202533,158,0.7468354430379747,0.7610921501706485,0.2175609756097561,medium,cfar_margin,140,29,0.0,29,1.0,1.2608534184417637,0.2049755773362063,0.01,all,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,26,0.59375,64,0.40625
6046,0.03156678491555448,0.01425932576779494,0.009063050199985193,0.0013715699603395943,0.33839150227617604,70,802,70,0.011372464307094196,0.010672639407066658,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.011577902745616937,50,0.038461538461538436,52,0.9615384615384616,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,80,0.32773109243697474,119,0.6722689075630253,0.7610921501706485,0.2175609756097561,medium,cfar_margin,140,14,0.0,14,1.0,1.2608534184417637,0.2049755773362063,0.01,non_overlap_only,0.0,0.7,2.5351968730644505,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,16,0.6981132075471699,53,0.3018867924528302
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,57,0.12307692307692308,65,0.8769230769230769,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,95,0.3987341772151899,158,0.6012658227848101,0.9457831325301205,0.15317073170731707,medium,cfar_margin,140,29,0.0,29,1.0,1.2608534184417637,0.2049755773362063,0.001,all,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,9,0.859375,64,0.140625
6046,0.03156678491555448,0.002777741094677081,0.0004992707961826821,0.000545494763116802,0.26364399664147775,9,868,9,0.001428611725243124,0.004338977027239896,False,anchor_output,0.01,0.1960904747247696,0.0008,narrow,0.0014885874958650348,45,0.13461538461538458,52,0.8653846153846154,0.9162133607862446,2.40012678506763,91922229390.46506,0.1736570016694685,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,63,0.47058823529411764,119,0.5294117647058824,0.9457831325301205,0.15317073170731707,medium,cfar_margin,140,14,0.0,14,1.0,1.2608534184417637,0.2049755773362063,0.001,non_overlap_only,0.0,0.7,3.68499329648953,input_specific_validation_background,157,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,4,0.9245283018867925,53,0.07547169811320754
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,49,0.0,49,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,133,0.15822784810126578,158,0.8417721518987342,0.7636986301369864,0.14996637525218562,medium,clean_peak_percentile,140,41,0.0,41,1.0,1.1145353405860254,-0.028409465706345293,0.01,all,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,43,0.36764705882352944,68,0.6323529411764706
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,6,0.0,6,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,39,0.3157894736842105,57,0.6842105263157895,0.7636986301369864,0.14996637525218562,medium,clean_peak_percentile,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.01,non_overlap_only,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,33,0.3529411764705882,51,0.6470588235294118
5675,0.02629082394538358,0.0017965191543954887,0.0003576076584641353,0.0003895850861096348,0.18920557913887204,6,1331,6,0.0009812671399584544,0.0030531023317128354,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.0010572687224669603,47,0.04081632653061229,49,0.9591836734693877,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,118,0.25316455696202533,158,0.7468354430379747,0.9629629629629629,0.10490921318090114,medium,clean_peak_percentile,140,39,0.04878048780487809,41,0.9512195121951219,1.1145353405860254,-0.028409465706345293,0.001,all,0.0,0.7,3.924762401656848,input_specific_validation_background,156,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,32,0.5294117647058824,68,0.47058823529411764
5675,0.02629082394538358,0.0017965191543954887,0.0003576076584641353,0.0003895850861096348,0.18920557913887204,6,1331,6,0.0009812671399584544,0.0030531023317128354,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.0010572687224669603,6,0.0,6,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,31,0.45614035087719296,57,0.543859649122807,0.9629629629629629,0.10490921318090114,medium,clean_peak_percentile,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.001,non_overlap_only,0.0,0.7,3.924762401656848,input_specific_validation_background,156,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,25,0.5098039215686274,51,0.49019607843137253
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,87,0.0,87,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,133,0.15822784810126578,158,0.8417721518987342,0.7636986301369864,0.14996637525218562,medium,cfar_margin,140,28,0.0,28,1.0,1.1145353405860254,-0.028409465706345293,0.01,all,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,18,0.5813953488372092,43,0.4186046511627907
5675,0.02629082394538358,0.014835631358853622,0.009421877979968038,0.0014162866680979104,0.2507026419336706,69,1264,69,0.011872653294443494,0.011067822647914276,False,anchor_output,0.01,0.1960904747247696,0.0008,default,0.012158590308370043,27,0.0,27,1.0,0.9162133607862446,2.40012678506763,91922229390.46506,0.1915109504269168,73.06244584646265,46.444073347535436,38.61657408516788,4.027273727219342,39,0.3157894736842105,57,0.6842105263157895,0.7636986301369864,0.14996637525218562,medium,cfar_margin,140,0,,0,,1.1145353405860254,-0.028409465706345293,0.01,non_overlap_only,0.0,0.7,2.5410129399087014,input_specific_validation_background,223,0.9885839223861694,1.0144660472869873,2.588209629058838,0.029254624620079994,0.8116536736488342,1.5217908833399723,3.5406301021575928,12,0.6,30,0.4
