actual_train_samples,alpha,background_det_term,baseline,capacity,det_term,detection_term,epoch,family,gamma,grad_norm_before_clip,lambda_rec,lr,magmse_term,pos_weight,requested_train_samples,split_definition_train,stage,step,target_det_term,temperature,train_loss,train_unique_frames,train_uses_repeated_frames,val_background_det_term,val_det_term,val_detection_term,val_loss,val_magmse_term,val_target_det_term,weak_weight
1500,,0.09253519773483276,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.0930280685424805,,,balanced,,1.5399930477142334,0.5,0.0003,3.3044185638427734,1.1955464470236534,1500,,tiny_batch,1,3.019728899002075,1.0,2.745237350463867,300,True,,,,,,,
1500,,0.0789809301495552,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.6156913042068481,,,balanced,,2.2008464336395264,0.5,0.0003,3.5807175636291504,1.1955464470236534,1500,,tiny_batch,10,3.1605982780456543,1.0,3.406050205230713,300,True,,,,,,,
1500,,0.15095829963684082,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.7169303894042969,,,balanced,,5.334994316101074,0.5,0.0003,5.4663872718811035,1.1955464470236534,1500,,tiny_batch,20,3.207651138305664,1.0,4.4501237869262695,300,True,,,,,,,
1500,,0.03582882508635521,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.2426079511642456,,,balanced,,2.5943832397460938,0.5,0.0003,0.9099018573760986,1.1955464470236534,1500,,tiny_batch,30,3.0813796520233154,1.0,1.697558879852295,300,True,,,,,,,
1500,,0.07942457497119904,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.418557047843933,,,balanced,,4.335711479187012,0.5,0.0003,1.9096862077713013,1.1955464470236534,1500,,tiny_batch,40,3.1398415565490723,1.0,2.3734002113342285,300,True,,,,,,,
1500,,0.03689110651612282,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4863578081130981,,,balanced,,5.661108016967773,0.5,0.0003,1.1527107954025269,1.1955464470236534,1500,,tiny_batch,50,3.1321914196014404,1.0,2.062713146209717,300,True,,,,,,,
1500,,0.05953298881649971,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.2792826890945435,,,balanced,,1.7519593238830566,0.5,0.0003,1.0122034549713135,1.1955464470236534,1500,,tiny_batch,60,3.0162813663482666,1.0,1.7853844165802002,300,True,,,,,,,
1500,,0.044252198189496994,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.490381121635437,,,balanced,,2.1690430641174316,0.5,0.0003,0.7625280618667603,1.1955464470236534,1500,,tiny_batch,70,3.1324241161346436,1.0,1.871645212173462,300,True,,,,,,,
1500,,0.0426824614405632,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.2026509046554565,,,balanced,,5.973527908325195,0.5,0.0003,1.3064513206481934,1.1955464470236534,1500,,tiny_batch,80,3.0257158279418945,1.0,1.8558765649795532,300,True,,,,,,,
1500,,0.040076352655887604,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.6762555837631226,,,balanced,,1.4676923751831055,0.5,0.0003,0.9524964094161987,1.1955464470236534,1500,,tiny_batch,90,3.1791155338287354,1.0,2.152503728866577,300,True,,,,,,,
1500,,0.04982634261250496,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,0.9368671774864197,,,balanced,,2.3024203777313232,0.5,0.0003,0.6579996347427368,1.1955464470236534,1500,,tiny_batch,100,2.8672616481781006,1.0,1.265866994857788,300,True,,,,,,,
1500,,0.05400610342621803,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.3184672594070435,,,balanced,,5.306670188903809,0.5,0.0003,1.5332343578338623,1.1955464470236534,1500,,tiny_batch,110,3.0480246543884277,1.0,2.0850844383239746,300,True,,,,,,,
1500,,0.04716861993074417,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.3981623649597168,,,balanced,,1.6369447708129883,0.5,0.0003,0.9404181241989136,1.1955464470236534,1500,,tiny_batch,120,3.134693145751953,1.0,1.8683714866638184,300,True,,,,,,,
1500,,0.048149583121140795,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4575968305269877,,1,balanced,,2.1130962210496267,0.5,0.0003,0.479325457294782,1.1955464470236534,1500,,small_subset,,3.14499573135376,1.0,1.6972595539093018,300,True,0.05327089503407478,0.7592490911483765,,0.8857656717300415,0.2530331313610077,3.0229392051696777,
1500,,0.04633461856842041,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.454649713198344,,2,balanced,,1.4564981954097749,0.5,0.0003,0.24142629796266557,1.1955464470236534,1500,,small_subset,,3.1408164202372233,1.0,1.5753628641764323,300,True,0.05357939749956131,0.759585440158844,,0.8471570611000061,0.17514319717884064,3.023364782333374,
1500,,0.04624146529038747,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.454668015797933,,3,balanced,,1.290879606405894,0.5,0.0003,0.1989793870151043,1.1955464470236534,1500,,small_subset,,3.141428639094035,1.0,1.5541577078501383,300,True,0.054435547441244125,0.7601305246353149,,0.8307628631591797,0.1412646621465683,3.0229122638702393,
1500,,0.04605794826149941,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4538431444168092,,4,balanced,,1.1270603773593904,0.5,0.0003,0.1570870908498764,1.1955464470236534,1500,,small_subset,,3.1393439915974937,1.0,1.5323866917292277,300,True,0.053867537528276443,0.7596169114112854,,0.8158957362174988,0.11255770176649094,3.0225727558135986,
1500,,0.04581243818004926,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4536526067256927,,5,balanced,,1.0330628166596094,0.5,0.0003,0.13141569950183232,1.1955464470236534,1500,,small_subset,,3.1391863911946616,1.0,1.5193604599634807,300,True,0.05342357978224754,0.7591522932052612,,0.8061071634292603,0.09390971064567566,3.0220425128936768,
1500,,0.04557198764880498,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4531453652381896,,6,balanced,,0.9038009468714396,0.5,0.0003,0.10855718276898066,1.1955464470236534,1500,,small_subset,,3.1384037443796795,1.0,1.5074239559173583,300,True,0.05364959314465523,0.7590261101722717,,0.8000158071517944,0.08197944611310959,3.020786762237549,
1500,,0.045615675707658135,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4526888500849406,,7,balanced,,0.8426359884341558,0.5,0.0003,0.09342972971995672,1.1955464470236534,1500,,small_subset,,3.1381107279459637,1.0,1.4994037165641785,300,True,0.05355973541736603,0.7591419219970703,,0.7933290004730225,0.06837418675422668,3.021561861038208,
1500,,0.045439766377210616,scale_s1500_current_simple_fcn_h128_balanced_mild,current_simple_fcn_h128,1.4524997261365256,,8,balanced,,0.8011691099802652,0.5,0.0003,0.08505647276341916,1.1955464470236534,1500,,small_subset,,3.137330868403117,1.0,1.495027962843577,300,True,0.05378774553537369,0.759168267250061,,0.7889955043792725,0.059654414653778076,3.0209414958953857,
1500,,0.1070123016834259,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.778978705406189,,,,1.6849805116653442,0.5,0.0003,4.386824607849121,,1500,clean_peak_percentile,tiny_batch,1,3.235253095626831,1.0,3.972391128540039,300,True,,,,,,,2.0
1500,,0.10037492215633392,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.544413685798645,,,,2.6837158203125,0.5,0.0003,4.245578289031982,,1500,clean_peak_percentile,tiny_batch,10,3.1548118591308594,1.0,3.667202949523926,300,True,,,,,,,2.0
1500,,0.14931324124336243,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.470538854598999,,,,5.024071216583252,0.5,0.0003,6.002010345458984,,1500,clean_peak_percentile,tiny_batch,20,3.0370051860809326,1.0,4.47154426574707,300,True,,,,,,,2.0
1500,,0.050238095223903656,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.3043582439422607,,,,5.114921569824219,0.5,0.0003,3.2841804027557373,,1500,clean_peak_percentile,tiny_batch,30,2.9479146003723145,1.0,2.94644832611084,300,True,,,,,,,2.0
1500,,0.10235906392335892,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.3869537115097046,,,,5.211513996124268,0.5,0.0003,1.8202110528945923,,1500,clean_peak_percentile,tiny_batch,40,3.03410267829895,1.0,2.2970592975616455,300,True,,,,,,,2.0
1500,,0.040797557681798935,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.9899647235870361,,,,2.5692691802978516,0.5,0.0003,1.2799632549285889,,1500,clean_peak_percentile,tiny_batch,50,3.3094570636749268,1.0,2.629946231842041,300,True,,,,,,,2.0
1500,,0.04409326612949371,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.4922178983688354,,,,3.973078727722168,0.5,0.0003,1.5125131607055664,,1500,clean_peak_percentile,tiny_batch,60,3.1193883419036865,1.0,2.248474597930908,300,True,,,,,,,2.0
1500,,0.04777097329497337,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.538938045501709,,,,1.8311363458633423,0.5,0.0003,0.7523274421691895,,1500,clean_peak_percentile,tiny_batch,70,3.064464807510376,1.0,1.9151017665863037,300,True,,,,,,,2.0
1500,,0.03890172019600868,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.3056819438934326,,,,2.1049273014068604,0.5,0.0003,0.7734261751174927,,1500,clean_peak_percentile,tiny_batch,80,3.0432395935058594,1.0,1.6923949718475342,300,True,,,,,,,2.0
1500,,0.041611429303884506,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.2970080375671387,,,,2.7506351470947266,0.5,0.0003,0.5030925273895264,,1500,clean_peak_percentile,tiny_batch,90,2.9802119731903076,1.0,1.5485543012619019,300,True,,,,,,,2.0
1500,,0.05285053327679634,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.511209487915039,,,,4.578453063964844,0.5,0.0003,1.170599102973938,,1500,clean_peak_percentile,tiny_batch,100,3.061140775680542,1.0,2.0965089797973633,300,True,,,,,,,2.0
1500,,0.051464490592479706,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.3159809112548828,,,,4.015037536621094,0.5,0.0003,0.9525073766708374,,1500,clean_peak_percentile,tiny_batch,110,2.933178663253784,1.0,1.7922346591949463,300,True,,,,,,,2.0
1500,,0.04330041632056236,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.4388941526412964,,,,2.7278034687042236,0.5,0.0003,0.7127103805541992,,1500,clean_peak_percentile,tiny_batch,120,3.129479169845581,1.0,1.795249342918396,300,True,,,,,,,2.0
1500,,0.048479935139417646,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5317217892011006,1,,,2.0700735931396483,0.5,0.0003,0.493971438785394,,1500,clean_peak_percentile,small_subset,,3.143493216196696,1.0,1.7787075099945069,300,True,0.053855977952480316,,0.9745092391967773,1.0860522985458374,0.2230861634016037,3.022099256515503,2.0
1500,,0.04650879790385564,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5300851249694825,2,,,1.5354026254018147,0.5,0.0003,0.2475622330904007,,1500,clean_peak_percentile,small_subset,,3.1429357636769613,1.0,1.6538662412961325,300,True,0.052957311272621155,,0.973601758480072,1.0728389024734497,0.19847439229488373,3.021088123321533,2.0
1500,,0.04632329328854879,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.531017299493154,3,,,1.35744060643514,0.5,0.0003,0.2054281313121319,,1500,clean_peak_percentile,small_subset,,3.142800027211507,1.0,1.6337313628196717,300,True,0.05406228080391884,,0.9743472337722778,1.0478564500808716,0.1470184326171875,3.0209543704986572,2.0
1500,,0.04617139854033788,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5282889609336854,4,,,1.1611976288954418,0.5,0.0003,0.1629155912697315,,1500,clean_peak_percentile,small_subset,,3.143538029352824,1.0,1.609746762752533,300,True,0.054517511278390884,,0.9747982621192932,1.0354512929916382,0.12130602449178696,3.021702527999878,2.0
1500,,0.045876450608174,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5297073168754578,5,,,1.029175465106964,0.5,0.0003,0.1314760413269202,,1500,clean_peak_percentile,small_subset,,3.1401514066060385,1.0,1.5954453358650207,300,True,0.0537479929625988,,0.9735813736915588,1.0245897769927979,0.10201682150363922,3.0194036960601807,2.0
1500,,0.04579430888096492,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5271999650001526,6,,,0.9487215108076731,0.5,0.0003,0.11013898312052091,,1500,clean_peak_percentile,small_subset,,3.1406349035898846,1.0,1.5822694586118062,300,True,0.05415815860033035,,0.9738419651985168,1.0119409561157227,0.07619809359312057,3.0193865299224854,2.0
1500,,0.0456896038899819,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5290615452130636,7,,,0.8808665165106455,0.5,0.0003,0.09456058322389921,,1500,clean_peak_percentile,small_subset,,3.139896090189616,1.0,1.5763418356577554,300,True,0.05384467914700508,,0.9732834696769714,1.0128612518310547,0.07915563881397247,3.0183136463165283,2.0
1500,,0.04563926350076993,scale_s1500_current_simple_fcn_h128_weak_peak_w2p0,current_simple_fcn_h128,,1.5290532326698303,8,,,0.8376390571594239,0.5,0.0003,0.08737668047348658,,1500,clean_peak_percentile,small_subset,,3.138858321507772,1.0,1.5727415739695232,300,True,0.053652554750442505,,0.9730936288833618,1.006716012954712,0.06724470108747482,3.018293619155884,2.0
600,,0.14084573090076447,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0648986101150513,,,balanced,,1.55040442943573,0.5,0.0003,4.07866096496582,1.185188030373864,600,,tiny_batch,1,2.9373793601989746,1.0,3.104228973388672,300,True,,,,,,,
600,,0.11629462242126465,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.5083328485488892,,,balanced,,2.021611213684082,0.5,0.0003,3.986793041229248,1.185188030373864,600,,tiny_batch,10,3.1399765014648438,1.0,3.5017294883728027,300,True,,,,,,,
600,,0.043011002242565155,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.2070547342300415,,,balanced,,2.60858416557312,0.5,0.0003,2.499295711517334,1.185188030373864,600,,tiny_batch,20,3.0494062900543213,1.0,2.456702709197998,300,True,,,,,,,
600,,0.17259028553962708,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.5209746360778809,,,balanced,,5.459654331207275,0.5,0.0003,3.858071804046631,1.185188030373864,600,,tiny_batch,30,3.1252543926239014,1.0,3.4500105381011963,300,True,,,,,,,
600,,0.035054270178079605,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.2333751916885376,,,balanced,,2.9020581245422363,0.5,0.0003,0.7995254993438721,1.185188030373864,600,,tiny_batch,40,3.0752170085906982,1.0,1.6331379413604736,300,True,,,,,,,
600,,0.043134965002536774,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.3385145664215088,,,balanced,,5.415438175201416,0.5,0.0003,1.3231827020645142,1.185188030373864,600,,tiny_batch,50,3.0948545932769775,1.0,2.000105857849121,300,True,,,,,,,
600,,0.03917336091399193,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0867645740509033,,,balanced,,4.571654319763184,0.5,0.0003,1.175201416015625,1.185188030373864,600,,tiny_batch,60,3.0235519409179688,1.0,1.6743652820587158,300,True,,,,,,,
600,,0.045980602502822876,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0185225009918213,,,balanced,,3.9704010486602783,0.5,0.0003,1.2914496660232544,1.185188030373864,600,,tiny_batch,70,2.9417574405670166,1.0,1.6642472743988037,300,True,,,,,,,
600,,0.041096433997154236,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,0.9085438251495361,,,balanced,,0.9239205121994019,0.5,0.0003,0.5440150499343872,1.185188030373864,600,,tiny_batch,80,2.869009494781494,1.0,1.180551290512085,300,True,,,,,,,
600,,0.04411759972572327,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0540587902069092,,,balanced,,3.334628105163574,0.5,0.0003,1.1367350816726685,1.185188030373864,600,,tiny_batch,90,2.984276056289673,1.0,1.6224262714385986,300,True,,,,,,,
600,,0.03971049562096596,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0504814386367798,,,balanced,,2.0593717098236084,0.5,0.0003,0.5141630172729492,1.185188030373864,600,,tiny_batch,100,2.9822840690612793,1.0,1.3075629472732544,300,True,,,,,,,
600,,0.04057474434375763,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.56900954246521,,,balanced,,4.203304767608643,0.5,0.0003,1.2982882261276245,1.185188030373864,600,,tiny_batch,110,3.215325117111206,1.0,2.218153715133667,300,True,,,,,,,
600,,0.049820203334093094,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.0620200634002686,,,balanced,,1.3848471641540527,0.5,0.0003,1.0231928825378418,1.185188030373864,600,,tiny_batch,120,2.9358127117156982,1.0,1.5736165046691895,300,True,,,,,,,
600,,0.049363669554392496,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4642163995901745,,1,balanced,,2.4821809323628745,0.5,0.0003,0.7005633829037349,1.185188030373864,600,,small_subset,,3.144309631983439,1.0,1.814498096704483,300,True,0.054648686200380325,0.7561389803886414,,0.9859203100204468,0.45956259965896606,3.025097370147705,
600,,0.047819038728872935,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4642273751894632,,2,balanced,,2.1042478851477306,0.5,0.0003,0.4729213536779086,1.185188030373864,600,,small_subset,,3.145506059328715,1.0,1.7006880537668865,300,True,0.054895929992198944,0.7562198042869568,,0.9048259854316711,0.2972123324871063,3.0246400833129883,
600,,0.04657034585873286,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4631841886043548,,3,balanced,,1.6410901339848836,0.5,0.0003,0.2901412746310234,1.185188030373864,600,,small_subset,,3.1430542341868084,1.0,1.6082548252741495,300,True,0.05422016605734825,0.7555375695228577,,0.8558601140975952,0.2006450742483139,3.0239369869232178,
600,,0.04619651993115743,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4623683766523996,,4,balanced,,1.3876285564899444,0.5,0.0003,0.23563428471485773,1.185188030373864,600,,small_subset,,3.1418018420537313,1.0,1.5801855166753134,300,True,0.05367831885814667,0.7551175355911255,,0.8516206741333008,0.19300630688667297,3.0239107608795166,
600,,0.04630447732905547,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4633660312493642,,5,balanced,,1.3972643786668777,0.5,0.0003,0.22128884928921858,1.185188030373864,600,,small_subset,,3.1451375579833982,1.0,1.5740104595820108,300,True,0.05343526229262352,0.7546952366828918,,0.8490180969238281,0.18864572048187256,3.0229086875915527,
600,,0.04616875536739826,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4618688237667083,,6,balanced,,1.3353287667036056,0.5,0.0003,0.20781942628324032,1.185188030373864,600,,small_subset,,3.1439319753646853,1.0,1.5657785387833913,300,True,0.054072070866823196,0.7552700042724609,,0.8377936482429504,0.16504724323749542,3.023283004760742,
600,,0.046222250759601596,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4619595007101696,,7,balanced,,1.2548873178164164,0.5,0.0003,0.19013464281956355,1.185188030373864,600,,small_subset,,3.143419362703959,1.0,1.5570268245538075,300,True,0.05463080108165741,0.7556178569793701,,0.8380246758460999,0.16481360793113708,3.0229482650756836,
600,,0.04618388722340266,capacity_current_simple_fcn_h128_s600_balanced_mild,current_simple_fcn_h128,1.4620900531609853,,8,balanced,,1.2247199227412542,0.5,0.0003,0.17980968736112118,1.185188030373864,600,,small_subset,,3.142000913619995,1.0,1.5519949042797088,300,True,0.054150693118572235,0.7550692558288574,,0.8335384130477905,0.1569383144378662,3.0221786499023438,
600,,0.1470136195421219,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.4367790222167969,,,,2.4384589195251465,0.5,0.0003,8.210000038146973,,600,clean_peak_percentile,tiny_batch,1,3.0959625244140625,1.0,5.541779041290283,300,True,,,,,,,2.0
600,,0.07393071055412292,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.6990858316421509,,,,0.8586243391036987,0.5,0.0003,1.111993432044983,,600,clean_peak_percentile,tiny_batch,10,3.15594482421875,1.0,2.255082607269287,300,True,,,,,,,2.0
600,,0.11045536398887634,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.3876789808273315,,,,3.2746636867523193,0.5,0.0003,3.819077968597412,,600,clean_peak_percentile,tiny_batch,20,3.0483710765838623,1.0,3.297217845916748,300,True,,,,,,,2.0
600,,0.04193085804581642,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5028787851333618,,,,5.331351280212402,0.5,0.0003,3.989811658859253,,600,clean_peak_percentile,tiny_batch,30,3.1599650382995605,1.0,3.4977846145629883,300,True,,,,,,,2.0
600,,0.10976448655128479,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.4550286531448364,,,,5.7079596519470215,0.5,0.0003,2.655698776245117,,600,clean_peak_percentile,tiny_batch,40,3.0561811923980713,1.0,2.7828779220581055,300,True,,,,,,,2.0
600,,0.04175075143575668,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.7500109672546387,,,,3.5611412525177,0.5,0.0003,1.512909173965454,,600,clean_peak_percentile,tiny_batch,50,3.2095818519592285,1.0,2.506465435028076,300,True,,,,,,,2.0
600,,0.042308259755373,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5864979028701782,,,,2.6057968139648438,0.5,0.0003,0.773345947265625,,600,clean_peak_percentile,tiny_batch,60,3.164377212524414,1.0,1.9731708765029907,300,True,,,,,,,2.0
600,,0.0490138866007328,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.3397886753082275,,,,2.143299102783203,0.5,0.0003,0.7412506341934204,,600,clean_peak_percentile,tiny_batch,70,3.024489402770996,1.0,1.710413932800293,300,True,,,,,,,2.0
600,,0.03964192047715187,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.338934302330017,,,,2.635514497756958,0.5,0.0003,0.7450535297393799,,600,clean_peak_percentile,tiny_batch,80,3.069565773010254,1.0,1.711461067199707,300,True,,,,,,,2.0
600,,0.050932999700307846,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.7123454809188843,,,,2.94002628326416,0.5,0.0003,0.5430097579956055,,600,clean_peak_percentile,tiny_batch,90,3.105999231338501,1.0,1.983850359916687,300,True,,,,,,,2.0
600,,0.04476269334554672,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.6405266523361206,,,,3.385687828063965,0.5,0.0003,1.0167803764343262,,600,clean_peak_percentile,tiny_batch,100,3.179388999938965,1.0,2.148916721343994,300,True,,,,,,,2.0
600,,0.043098948895931244,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.4918352365493774,,,,3.966372489929199,0.5,0.0003,1.087398648262024,,600,clean_peak_percentile,tiny_batch,110,3.1362218856811523,1.0,2.035534620285034,300,True,,,,,,,2.0
600,,0.05492737516760826,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5856499671936035,,,,3.7068140506744385,0.5,0.0003,0.8099738359451294,,600,clean_peak_percentile,tiny_batch,120,3.0858829021453857,1.0,1.9906368255615234,300,True,,,,,,,2.0
600,,0.04942030901710193,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5469740597407022,1,,,2.459478069941203,0.5,0.0003,0.7066288980841636,,600,clean_peak_percentile,small_subset,,3.1505031315485637,1.0,1.900288503964742,300,True,0.05573601275682449,,0.9763215780258179,1.2383341789245605,0.5240251421928406,3.0235579013824463,2.0
600,,0.0480170984317859,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5469701425234477,2,,,2.089226438601812,0.5,0.0003,0.4843003617723783,,600,clean_peak_percentile,small_subset,,3.147023153305054,1.0,1.7891203220685323,300,True,0.0544620119035244,,0.9751397967338562,1.1540189981460571,0.35775837302207947,3.022794485092163,2.0
600,,0.04667086827258269,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5451103476683299,3,,,1.648657471338908,0.5,0.0003,0.30248012393713,,600,clean_peak_percentile,small_subset,,3.144960020383199,1.0,1.696350417137146,300,True,0.05456769838929176,,0.975618302822113,1.0889209508895874,0.22660528123378754,3.0237979888916016,2.0
600,,0.04663002279897531,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5421676329771679,4,,,1.4130903402964274,0.5,0.0003,0.24201164732376734,,600,clean_peak_percentile,small_subset,,3.147357753117879,1.0,1.6631734561920166,300,True,0.0540599562227726,,0.9750500917434692,1.0697908401489258,0.18948137760162354,3.023131847381592,2.0
600,,0.046494081566731134,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.542437954346339,5,,,1.3582363154490789,0.5,0.0003,0.22085298657417296,,600,clean_peak_percentile,small_subset,,3.1466861804326376,1.0,1.6528644494215647,300,True,0.05367302894592285,,0.9744307398796082,1.0692496299743652,0.18963778018951416,3.022106885910034,2.0
600,,0.04638840392231941,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5448514060179392,6,,,1.249358097712199,0.5,0.0003,0.20474219880998135,,600,clean_peak_percentile,small_subset,,3.1464518404006956,1.0,1.6472225062052408,300,True,0.05394468083977699,,0.9744965434074402,1.062407374382019,0.1758217066526413,3.0217621326446533,2.0
600,,0.04619945995509624,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5445085954666138,7,,,1.2609975123405457,0.5,0.0003,0.19537528408070406,,600,clean_peak_percentile,small_subset,,3.1432755835851034,1.0,1.6421962368488312,300,True,0.053905732929706573,,0.9745990037918091,1.0586559772491455,0.1681140512228012,3.0221078395843506,2.0
600,,0.04618141437570254,capacity_current_simple_fcn_h128_s600_weak_peak_w2p0,current_simple_fcn_h128,,1.5447965304056803,8,,,1.1384083980321884,0.5,0.0003,0.17156722004214922,,600,clean_peak_percentile,small_subset,,3.1441956917444864,1.0,1.630580139954885,300,True,0.05344576761126518,,0.9744678735733032,1.0478417873382568,0.14674793183803558,3.0226850509643555,2.0
